Time,ID,D0,D1,D2,D3,D4,D5,D6,D7,Class
Z(1708496752.016496),0,0,0,0,0,0,0,0,0,T
Z(1708496752.017320),0,0,0,0,0,0,0,0,0,T
Z(1708496752.017326),316,31,17,68,0D,17,18,0,7F,R
Z(1708496752.018015),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.018022),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.018027),260,1,17,0,30,3,AF,67,1A,R
Z(1708496752.018430),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.018438),0,0,0,0,0,0,0,0,0,T
Z(1708496752.019708),0,0,0,0,0,0,0,0,0,T
Z(1708496752.023894),2B0,35,FF,0,7,1,0,0,4,R
Z(1708496752.027541),316,31,17,62,0D,17,18,0,7F,R
Z(1708496752.027823),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.027831),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.028193),260,1,17,0,30,3,AF,67,29,R
Z(1708496752.028529),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.028537),559,0,0,0,0,0,0,0,0,R
Z(1708496752.034128),556,32,67,5A,0D,0,24,0,2,R
Z(1708496752.034136),2B0,35,FF,0,7,32,24,0,2,R
Z(1708496752.034395),557,77,7B,80,80,1C,0,0,0,R
Z(1708496752.035102),0,0,0,0,0,0,0,0,0,T
Z(1708496752.035422),50C,0,0,0,0,4,0,0,B8,R
Z(1708496752.036178),0,0,0,0,0,0,0,0,0,T
Z(1708496752.036186),0,0,0,0,0,0,0,0,0,T
Z(1708496752.036513),0,0,0,0,0,0,0,0,0,T
Z(1708496752.037349),316,31,17,60,0D,17,18,0,7F,R
Z(1708496752.037357),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.037601),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.037918),260,1,17,0,30,3,AF,69,36,R
Z(1708496752.038196),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.038361),0,0,0,0,0,0,0,0,0,T
Z(1708496752.039703),0,0,0,0,0,0,0,0,0,T
Z(1708496752.039713),500,3D,10,25,82,83,0,0,34,R
Z(1708496752.044760),2B0,35,FF,0,7,23,0,0,34,R
Z(1708496752.045639),541,3,0,0,0,0,0,0,1,R
Z(1708496752.045647),52A,0,0,0,0,6,0,0,0,R
Z(1708496752.047418),316,31,17,60,0D,17,18,0,7F,R
Z(1708496752.047659),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.047665),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.048111),260,1,17,0,30,3,AF,69,9,R
Z(1708496752.048118),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.055138),2B0,35,FF,0,7,54,2A,0,0C,R
Z(1708496752.056111),0,0,0,0,0,0,0,0,0,T
Z(1708496752.056527),0,0,0,0,0,0,0,0,0,T
Z(1708496752.056534),0,0,0,0,0,0,0,0,0,T
Z(1708496752.056539),0,0,0,0,0,0,0,0,0,T
Z(1708496752.057551),316,31,17,5C,0D,17,18,0,7F,R
Z(1708496752.057777),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.057919),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.058202),260,1,17,0,30,3,AF,69,18,R
Z(1708496752.058390),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.058924),0,0,0,0,0,0,0,0,0,T
Z(1708496752.059562),0,0,0,0,0,0,0,0,0,T
Z(1708496752.065605),2B0,35,FF,0,7,45,0,0,24,R
Z(1708496752.067830),316,31,17,5C,0D,17,18,0,7F,R
Z(1708496752.067836),200,0C,0,0,0,0,0,0,7F,R
Z(1708496752.068116),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.068387),260,1,17,0,30,3,AF,67,29,R
Z(1708496752.068567),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.068801),0,0,0,0,0,0,0,0,0,T
Z(1708496752.069082),545,B8,0,0,89,0,0,0,0,R
Z(1708496752.069273),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496752.075867),2B0,35,FF,0,7,76,3A,E6,2,R
Z(1708496752.076079),0,0,0,0,0,0,0,0,0,T
Z(1708496752.076436),0,0,0,0,0,0,0,0,0,T
Z(1708496752.076444),0,0,0,0,0,0,0,0,0,T
Z(1708496752.077296),316,31,17,5A,0D,17,18,0,7F,R
Z(1708496752.077510),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.077709),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.077940),260,1,17,0,30,3,AF,67,38,R
Z(1708496752.078181),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.078188),0,0,0,0,0,0,0,0,0,T
Z(1708496752.079564),0,0,0,0,0,0,0,0,0,T
Z(1708496752.079783),0,0,0,0,0,0,0,0,0,T
Z(1708496752.085334),553,0,0,0,0,1,0,0,0,R
Z(1708496752.086289),2B0,35,FF,0,7,67,0,0,0,R
Z(1708496752.087339),316,31,17,5A,0D,17,18,0,7F,R
Z(1708496752.087675),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.087683),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.088121),260,1,17,0,30,3,AF,67,0B,R
Z(1708496752.088128),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.095227),0,0,0,0,0,0,0,0,0,T
Z(1708496752.096144),0,0,0,0,0,0,0,0,0,T
Z(1708496752.096151),0,0,0,0,0,0,0,0,0,T
Z(1708496752.096547),0,0,0,0,0,0,0,0,0,T
Z(1708496752.096554),2B0,35,FF,0,7,98,40,0,80,R
Z(1708496752.097948),316,31,17,52,0D,17,18,0,7F,R
Z(1708496752.097956),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.098332),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.098339),260,1,17,0,30,3,AF,67,1A,R
Z(1708496752.098680),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.099578),0,0,0,0,0,0,0,0,0,T
Z(1708496752.100317),0,0,0,0,0,0,0,0,0,T
Z(1708496752.107128),2B0,35,FF,0,7,89,7E,3E,0,R
Z(1708496752.107342),316,31,17,4C,0D,17,18,0,7F,R
Z(1708496752.107679),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.107686),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.108006),260,1,17,0,30,3,AF,69,27,R
Z(1708496752.108205),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.115320),0,0,0,0,0,0,0,0,0,T
Z(1708496752.116075),0,0,0,0,0,0,0,0,0,T
Z(1708496752.116264),0,0,0,0,0,0,0,0,0,T
Z(1708496752.116435),0,0,0,0,0,0,0,0,0,T
Z(1708496752.117376),316,31,17,4C,0D,17,18,0,7F,R
Z(1708496752.117700),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.117707),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.118123),260,1,17,0,30,3,AF,69,36,R
Z(1708496752.118130),2B0,35,FF,0,7,BA,AF,69,36,R
Z(1708496752.118465),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.118661),0,0,0,0,0,0,0,0,0,T
Z(1708496752.119521),0,0,0,0,0,0,0,0,0,T
Z(1708496752.121140),0,0,0,0,0,0,0,0,0,T
Z(1708496752.127495),316,31,17,4C,0D,17,18,0,7F,R
Z(1708496752.127750),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.127756),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.128223),260,1,17,0,30,3,AF,69,9,R
Z(1708496752.128230),2B0,35,FF,0,7,AB,AF,69,9,R
Z(1708496752.128578),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.132759),556,33,67,5A,0D,0,24,0,2,R
Z(1708496752.132767),557,77,7C,80,80,1C,0,0,0,R
Z(1708496752.135273),0,0,0,0,0,0,0,0,0,T
Z(1708496752.135280),50C,0,0,0,0,4,0,0,C8,R
Z(1708496752.136415),0,0,0,0,0,0,0,0,0,T
Z(1708496752.136421),0,0,0,0,0,0,0,0,0,T
Z(1708496752.136426),0,0,0,0,0,0,0,0,0,T
Z(1708496752.137897),316,31,17,44,0D,17,18,0,7F,R
Z(1708496752.137904),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.138223),200,8,0,0,0,0,0,0,0,R
Z(1708496752.138463),260,1,17,0,30,3,AF,6B,16,R
Z(1708496752.138471),2B0,35,FF,0,7,DC,AF,6B,16,R
Z(1708496752.138830),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.139569),0,0,0,0,0,0,0,0,0,T
Z(1708496752.139574),500,3D,10,75,82,83,0,0,64,R
Z(1708496752.141785),0,0,0,0,0,0,0,0,0,T
Z(1708496752.145592),541,3,0,0,0,0,0,0,1,R
Z(1708496752.147348),316,31,18,42,0D,17,18,0,7F,R
Z(1708496752.147674),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.147681),200,8,0,0,0,0,0,0,0,R
Z(1708496752.148084),260,1,17,0,30,3,AF,6B,25,R
Z(1708496752.148091),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.148354),2B0,35,FF,0,7,CD,2A,0,0C,R
Z(1708496752.156172),0,0,0,0,0,0,0,0,0,T
Z(1708496752.156179),0,0,0,0,0,0,0,0,0,T
Z(1708496752.156591),0,0,0,0,0,0,0,0,0,T
Z(1708496752.156598),0,0,0,0,0,0,0,0,0,T
Z(1708496752.157336),316,31,18,42,0D,17,18,0,7F,R
Z(1708496752.157667),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.157674),200,8,0,0,0,0,0,0,0,R
Z(1708496752.158085),260,1,17,0,30,3,AF,6B,34,R
Z(1708496752.158092),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.158819),2B0,35,FF,0,7,FE,2A,0,0C,R
Z(1708496752.159414),0,0,0,0,0,0,0,0,0,T
Z(1708496752.162472),0,0,0,0,0,0,0,0,0,T
Z(1708496752.167837),316,31,18,4A,0D,17,18,0,7F,R
Z(1708496752.167843),200,8,0,0,0,0,0,0,7F,R
Z(1708496752.168158),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.168399),260,1,17,0,30,3,AF,6B,7,R
Z(1708496752.168753),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.168761),0,0,0,0,0,0,0,0,0,T
Z(1708496752.169177),545,B8,0,0,88,0,0,0,0,R
Z(1708496752.169182),2B0,35,FF,0,7,EF,0,0,0,R
Z(1708496752.169539),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496752.176186),0,0,0,0,0,0,0,0,0,T
Z(1708496752.176196),0,0,0,0,0,0,0,0,0,T
Z(1708496752.176514),0,0,0,0,0,0,0,0,0,T
Z(1708496752.177548),316,31,18,4C,0D,17,18,0,7F,R
Z(1708496752.177556),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.177766),200,8,0,0,0,0,0,0,0,R
Z(1708496752.178129),260,1,17,0,30,3,AF,6B,16,R
Z(1708496752.178368),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.178375),0,0,0,0,0,0,0,0,0,T
Z(1708496752.179399),0,0,0,0,0,0,0,0,0,T
Z(1708496752.179658),2B0,35,FF,0,7,10,0,0,84,R
Z(1708496752.183082),0,0,0,0,0,0,0,0,0,T
Z(1708496752.187355),316,31,18,4C,0D,17,18,0,7F,R
Z(1708496752.187580),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.187586),200,8,0,0,0,0,0,0,0,R
Z(1708496752.188066),260,1,17,0,30,3,AF,6B,25,R
Z(1708496752.188074),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.189782),2B0,35,FF,0,7,1,2A,0,0C,R
Z(1708496752.195303),0,0,0,0,0,0,0,0,0,T
Z(1708496752.196251),0,0,0,0,0,0,0,0,0,T
Z(1708496752.196264),0,0,0,0,0,0,0,0,0,T
Z(1708496752.196490),0,0,0,0,0,0,0,0,0,T
Z(1708496752.197369),316,31,18,4C,0D,17,18,0,7F,R
Z(1708496752.197562),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.197734),200,8,0,0,0,0,0,0,0,R
Z(1708496752.198019),260,1,17,0,30,3,AF,6B,34,R
Z(1708496752.198207),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.199303),0,0,0,0,0,0,0,0,0,T
Z(1708496752.200131),2B0,35,FF,0,7,32,0,0,B4,R
Z(1708496752.203909),0,0,0,0,0,0,0,0,0,T
Z(1708496752.207369),316,31,18,4A,0D,17,18,0,7F,R
Z(1708496752.207704),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.207711),200,8,0,0,0,0,0,0,0,R
Z(1708496752.207913),260,1,17,0,30,3,AF,6B,7,R
Z(1708496752.208097),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.210485),2B0,35,FF,0,7,23,2A,0,0C,R
Z(1708496752.215521),0,0,0,0,0,0,0,0,0,T
Z(1708496752.216270),0,0,0,0,0,0,0,0,0,T
Z(1708496752.216281),0,0,0,0,0,0,0,0,0,T
Z(1708496752.216556),0,0,0,0,0,0,0,0,0,T
Z(1708496752.217695),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.217705),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.217925),200,8,0,0,0,0,0,0,0,R
Z(1708496752.218217),260,1,18,0,30,3,AF,6B,15,R
Z(1708496752.218225),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.218735),0,0,0,0,0,0,0,0,0,T
Z(1708496752.219367),0,0,0,0,0,0,0,0,0,T
Z(1708496752.220961),2B0,35,FF,0,7,54,0,0,A4,R
Z(1708496752.224569),0,0,0,0,0,0,0,0,0,T
Z(1708496752.227537),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.227548),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.227730),200,8,0,0,0,0,0,0,0,R
Z(1708496752.228129),260,1,18,0,30,3,AF,6B,24,R
Z(1708496752.228136),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.228577),559,0,0,0,0,0,0,0,0,R
Z(1708496752.230401),556,33,67,5A,0D,0,24,0,2,R
Z(1708496752.230410),557,77,7C,80,80,1D,0,0,0,R
Z(1708496752.231181),2B0,35,FF,0,7,45,0,0,0,R
Z(1708496752.235276),0,0,0,0,0,0,0,0,0,T
Z(1708496752.235285),50C,0,0,0,0,4,0,0,D8,R
Z(1708496752.236213),0,0,0,0,0,0,0,0,0,T
Z(1708496752.236222),0,0,0,0,0,0,0,0,0,T
Z(1708496752.236603),0,0,0,0,0,0,0,0,0,T
Z(1708496752.237956),316,31,18,46,0D,18,18,0,7F,R
Z(1708496752.237964),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.238370),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.238380),260,1,18,0,30,3,AF,6B,33,R
Z(1708496752.238827),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.239301),0,0,0,0,0,0,0,0,0,T
Z(1708496752.239753),500,3D,10,C5,82,83,0,0,D4,R
Z(1708496752.241568),2B0,35,FF,0,7,76,0,0,D4,R
Z(1708496752.245435),0,0,0,0,0,0,0,0,0,T
Z(1708496752.245446),541,3,0,0,0,0,0,0,1,R
Z(1708496752.245865),52A,0,0,0,0,6,0,0,0,R
Z(1708496752.247937),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.247948),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.247953),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.247959),260,1,18,0,30,3,AF,6B,6,R
Z(1708496752.248378),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.251934),2B0,35,FF,0,7,67,2A,0,0C,R
Z(1708496752.256277),0,0,0,0,0,0,0,0,0,T
Z(1708496752.256286),0,0,0,0,0,0,0,0,0,T
Z(1708496752.256610),0,0,0,0,0,0,0,0,0,T
Z(1708496752.256617),0,0,0,0,0,0,0,0,0,T
Z(1708496752.257641),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.257649),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.257933),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.258186),260,1,18,0,30,3,AF,6B,15,R
Z(1708496752.258411),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.259379),0,0,0,0,0,0,0,0,0,T
Z(1708496752.262476),2B0,35,FF,0,7,98,0,0,C4,R
Z(1708496752.265877),0,0,0,0,0,0,0,0,0,T
Z(1708496752.267629),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.267636),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.267965),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.267974),260,1,18,0,30,3,AF,6B,24,R
Z(1708496752.268218),329,D1,94,79,0C,11,2A,0,0C,R
Z(1708496752.268700),0,0,0,0,0,0,0,0,0,T
Z(1708496752.268706),545,B8,0,0,89,0,0,0,0,R
Z(1708496752.269059),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496752.272599),2B0,35,FF,0,7,89,3A,E6,2,R
Z(1708496752.276363),0,0,0,0,0,0,0,0,0,T
Z(1708496752.276373),0,0,0,0,0,0,0,0,0,T
Z(1708496752.276379),0,0,0,0,0,0,0,0,0,T
Z(1708496752.277466),316,31,18,50,0D,18,18,0,7F,R
Z(1708496752.277474),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.277868),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.277877),260,1,18,0,30,3,AF,6B,33,R
Z(1708496752.278313),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.278322),0,0,0,0,0,0,0,0,0,T
Z(1708496752.279357),0,0,0,0,0,0,0,0,0,T
Z(1708496752.283055),2B0,35,FF,0,7,BA,0,0,F4,R
Z(1708496752.285472),553,0,0,0,0,1,0,0,0,R
Z(1708496752.286773),0,0,0,0,0,0,0,0,0,T
Z(1708496752.287296),316,31,18,4E,0D,17,18,0,7F,R
Z(1708496752.287623),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.287630),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.288022),260,1,17,0,30,3,AF,6B,7,R
Z(1708496752.288243),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.293522),2B0,35,FF,0,7,AB,2A,0,0C,R
Z(1708496752.295254),0,0,0,0,0,0,0,0,0,T
Z(1708496752.296148),0,0,0,0,0,0,0,0,0,T
Z(1708496752.296154),0,0,0,0,0,0,0,0,0,T
Z(1708496752.296476),0,0,0,0,0,0,0,0,0,T
Z(1708496752.297570),316,31,18,4E,0D,17,18,0,7F,R
Z(1708496752.297576),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.297892),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.298067),260,1,17,0,30,3,AF,6B,16,R
Z(1708496752.298347),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.299472),0,0,0,0,0,0,0,0,0,T
Z(1708496752.303900),2B0,35,FF,0,7,DC,0,0,E4,R
Z(1708496752.307683),0,0,0,0,0,0,0,0,0,T
Z(1708496752.308101),316,31,18,44,0D,17,18,0,7F,R
Z(1708496752.308110),18F,0,36,17,0,0,56,0,0,R
Z(1708496752.308417),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.308704),260,1,17,0,30,3,AF,6B,25,R
Z(1708496752.308880),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.314307),2B0,35,FF,0,7,CD,2A,0,0C,R
Z(1708496752.315460),0,0,0,0,0,0,0,0,0,T
Z(1708496752.316183),0,0,0,0,0,0,0,0,0,T
Z(1708496752.316190),0,0,0,0,0,0,0,0,0,T
Z(1708496752.316514),0,0,0,0,0,0,0,0,0,T
Z(1708496752.317426),316,31,18,3E,0D,18,18,0,7F,R
Z(1708496752.317707),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.317713),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.318037),260,1,18,0,30,3,AF,6B,33,R
Z(1708496752.318218),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.318519),0,0,0,0,0,0,0,0,0,T
Z(1708496752.319263),0,0,0,0,0,0,0,0,0,T
Z(1708496752.324692),2B0,35,FF,0,7,FE,0,0,14,R
Z(1708496752.327369),316,31,18,3E,0D,18,18,0,7F,R
Z(1708496752.327703),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.327710),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.328083),260,1,18,0,30,3,AF,6B,6,R
Z(1708496752.328090),329,0F,94,79,0C,11,2A,0,0C,R
Z(1708496752.328470),0,0,0,0,0,0,0,0,0,T
Z(1708496752.329871),556,32,67,4E,0D,0,24,0,2,R
Z(1708496752.330114),557,76,7B,80,80,1D,0,0,0,R
Z(1708496752.335056),2B0,35,FF,0,7,EF,0,0,0,R
Z(1708496752.335062),0,0,0,0,0,0,0,0,0,T
Z(1708496752.335369),50C,0,0,0,0,4,0,0,E8,R
Z(1708496752.335653),5B0,89,A1,7,0,4,0,0,E8,R
Z(1708496752.336010),0,0,0,0,0,0,0,0,0,T
Z(1708496752.336194),0,0,0,0,0,0,0,0,0,T
Z(1708496752.336509),0,0,0,0,0,0,0,0,0,T
Z(1708496752.337537),316,31,18,3E,0D,18,18,0,7F,R
Z(1708496752.337873),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.337879),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.338182),260,1,18,0,30,3,AF,6B,15,R
Z(1708496752.338367),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.339265),0,0,0,0,0,0,0,0,0,T
Z(1708496752.339664),500,3D,10,15,82,83,0,0,4,R
Z(1708496752.339671),5A0,0,0,0,0,19,0,0,0,R
Z(1708496752.340114),5A1,0,0,0,0,0,0,0,0,R
Z(1708496752.345336),2B0,35,FF,0,7,10,0,0,0,R
Z(1708496752.345579),541,3,0,0,0,0,0,0,1,R
Z(1708496752.347370),316,31,18,32,0D,18,18,0,7F,R
Z(1708496752.347377),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.347663),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.348049),260,1,18,0,30,3,AF,6B,24,R
Z(1708496752.348056),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.349022),0,0,0,0,0,0,0,0,0,T
Z(1708496752.355896),2B0,35,FF,0,7,1,8A,4A,0,R
Z(1708496752.355901),0,0,0,0,0,0,0,0,0,T
Z(1708496752.356135),0,0,0,0,0,0,0,0,0,T
Z(1708496752.356547),0,0,0,0,0,0,0,0,0,T
Z(1708496752.356555),0,0,0,0,0,0,0,0,0,T
Z(1708496752.357360),316,31,18,32,0D,18,18,0,7F,R
Z(1708496752.357694),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.357701),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.358165),260,1,18,0,30,3,AF,6D,31,R
Z(1708496752.358172),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.359334),0,0,0,0,0,0,0,0,0,T
Z(1708496752.366118),2B0,35,FF,0,7,32,0,0,34,R
Z(1708496752.367357),316,31,18,32,0D,18,18,0,7F,R
Z(1708496752.367693),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.367699),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.368166),260,1,18,0,30,3,AF,6D,4,R
Z(1708496752.368173),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.368544),0,0,0,0,0,0,0,0,0,T
Z(1708496752.368738),545,B8,0,0,89,0,0,0,0,R
Z(1708496752.368940),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496752.369857),0,0,0,0,0,0,0,0,0,T
Z(1708496752.376342),0,0,0,0,0,0,0,0,0,T
Z(1708496752.376351),0,0,0,0,0,0,0,0,0,T
Z(1708496752.376356),2B0,35,FF,0,7,23,0,0,0,R
Z(1708496752.376743),0,0,0,0,0,0,0,0,0,T
Z(1708496752.378185),316,31,18,40,0D,18,18,0,7F,R
Z(1708496752.378192),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.378658),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.378664),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.379039),260,1,18,0,30,3,AF,6D,13,R
Z(1708496752.379045),0,0,0,0,0,0,0,0,0,T
Z(1708496752.379381),0,0,0,0,0,0,0,0,0,T
Z(1708496752.386836),2B0,35,FF,0,7,54,0,0,24,R
Z(1708496752.387305),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.387736),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.387743),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.387867),260,1,18,0,30,3,AF,6D,22,R
Z(1708496752.388353),329,4F,94,79,0C,11,2A,0,0C,R
Z(1708496752.390494),0,0,0,0,0,0,0,0,0,T
Z(1708496752.395281),0,0,0,0,0,0,0,0,0,T
Z(1708496752.396270),0,0,0,0,0,0,0,0,0,T
Z(1708496752.396277),0,0,0,0,0,0,0,0,0,T
Z(1708496752.396560),0,0,0,0,0,0,0,0,0,T
Z(1708496752.397081),2B0,35,FF,0,7,45,40,0,80,R
Z(1708496752.397501),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.397511),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.397688),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.398157),260,1,18,0,30,3,AF,6D,31,R
Z(1708496752.398166),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.398608),0,0,0,0,0,0,0,0,0,T
Z(1708496752.407570),316,31,18,48,0D,18,18,0,7F,R
Z(1708496752.407581),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.407715),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.408188),260,1,18,0,30,3,AF,6D,4,R
Z(1708496752.408196),2B0,35,FF,0,7,76,AF,6D,4,R
Z(1708496752.408470),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.411238),0,0,0,0,0,0,0,0,0,T
Z(1708496752.415425),0,0,0,0,0,0,0,0,0,T
Z(1708496752.416055),0,0,0,0,0,0,0,0,0,T
Z(1708496752.416463),0,0,0,0,0,0,0,0,0,T
Z(1708496752.416470),0,0,0,0,0,0,0,0,0,T
Z(1708496752.417681),316,31,18,50,0D,18,18,0,7F,R
Z(1708496752.417690),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.418143),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.418153),260,1,18,0,30,3,AF,6D,13,R
Z(1708496752.418326),2B0,35,FF,0,7,67,AF,6D,13,R
Z(1708496752.418563),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.418730),0,0,0,0,0,0,0,0,0,T
Z(1708496752.419168),0,0,0,0,0,0,0,0,0,T
Z(1708496752.427483),316,31,18,52,0D,18,18,0,7F,R
Z(1708496752.427493),18F,0,36,18,0,0,56,0,0,R
Z(1708496752.427988),200,0C,0,0,0,0,0,0,0,R
Z(1708496752.427995),260,1,18,0,30,3,AF,6B,24,R
Z(1708496752.428346),329,84,94,79,0C,11,2A,0,0C,R
Z(1708496752.428355),2B0,35,FF,0,7,98,2A,0,0C,R
Z(1708496752.428678),559,0,0,0,0,0,0,0,0,R
Z(1708496752.432042),0,0,0,0,0,0,0,0,0,T
Z(1708496752.433334),556,32,67,4E,0D,0,24,0,2,R
Z(1708496752.433342),557,76,7B,80,80,1D,0,0,0,R
Z(1708496752.435427),0,0,0,0,0,0,0,0,0,T
Z(1708496752.435437),50C,0,0,0,0,4,0,0,F8,R
Z(1708496752.436253),0,0,0,0,0,0,0,0,0,T
Z(1708496752.436262),0,0,0,0,0,0,0,0,0,T
Z(1708496752.436584),0,0,0,0,0,0,0,0,0,T
Z(1708496752.437434),316,31,18,52,0D,18,18,0,7F,R
Z(1708496752.437443),18F,0,35,18,0,0,56,0,0,R
